invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,ssn,is_restricted
I173679,NJZ512739,Male,27,Technology,3,3150.0,Credit Card,28/06/2021,Viaport Outlet,000-51-6592,True
I638275,VTO886402,Male,56,Clothing,5,1500.4,Credit Card,25/01/2021,Emaar Square Mall,000-99-4844,False
I551237,DXW503632,Female,53,Clothing,4,1200.32,Cash,22/11/2021,Metropol AVM,000-80-2085,False
I239285,TNG799870,Female,62,Cosmetics,3,121.98,Credit Card,13/11/2022,Viaport Outlet,000-34-6888,True
I723062,GIN837382,Female,42,Clothing,4,1200.32,Credit Card,12/8/2022,Kanyon,000-95-6211,True
I353329,JMB115856,Female,68,Toys,2,71.68,Credit Card,18/09/2022,Metrocity,000-96-2851,False
I321920,BBW841993,Male,27,Clothing,4,1200.32,Cash,8/6/2021,Mall of Istanbul,000-88-9324,False
I176115,VBC280611,Male,39,Cosmetics,4,162.64,Cash,30/08/2021,Viaport Outlet,000-48-6653,True
I251743,OIM172994,Male,44,Toys,3,107.52,Debit Card,19/06/2022,Kanyon,000-80-0006,False
I964173,TIB742692,Female,52,Clothing,3,900.24,Debit Card,15/12/2022,Emaar Square Mall,000-48-4700,True
I334389,XAL827173,Female,19,Cosmetics,2,81.32,Cash,29/12/2021,Mall of Istanbul,000-36-7043,False
I251855,SWK372261,Female,68,Cosmetics,3,121.98,Credit Card,19/06/2022,Cevahir AVM,000-84-9939,False
I985808,SDG600840,Male,22,Books,5,75.75,Cash,16/06/2021,Emaar Square Mall,000-93-5279,False
I224565,RDN364919,Male,61,Shoes,1,600.17,Cash,7/2/2021,Emaar Square Mall,000-69-7238,False
I239703,NYB995464,Male,23,Food & Beverage,3,15.69,Credit Card,17/01/2023,Kanyon,000-66-3501,False
I156413,LUL310961,Male,34,Cosmetics,5,203.3,Debit Card,20/01/2022,Metrocity,000-75-7752,True
I158683,URD705406,Female,33,Souvenir,2,23.46,Debit Card,31/07/2022,Metrocity,000-31-1389,False
I983860,TKY640888,Female,60,Shoes,1,600.17,Credit Card,30/09/2021,Metropol AVM,000-46-8445,False
I119809,IAR209057,Female,24,Food & Beverage,1,5.23,Debit Card,6/4/2022,Zorlu Center,000-94-5491,True
I319942,TNM163751,Male,53,Cosmetics,5,203.3,Debit Card,14/11/2022,Mall of Istanbul,000-21-3848,False
I133278,SEK836304,Male,22,Clothing,3,900.24,Credit Card,24/02/2021,Metrocity,000-96-5085,False
I252084,XZY555969,Male,50,Souvenir,4,46.92,Cash,25/05/2021,Metrocity,000-38-3262,False
I182889,FVU990321,Male,49,Clothing,2,600.16,Credit Card,22/03/2021,Metrocity,000-28-0400,True
I106271,QDN448245,Male,31,Clothing,1,300.08,Debit Card,22/12/2022,Mall of Istanbul,000-15-4011,True
I112481,VKI080049,Male,29,Food & Beverage,5,26.15,Cash,7/7/2021,Cevahir AVM,000-70-1193,False
I240751,VTB433779,Female,52,Food & Beverage,1,5.23,Credit Card,18/09/2021,Kanyon,000-68-6790,False
I282789,MMX150672,Female,67,Cosmetics,2,81.32,Cash,18/02/2022,Istinye Park,000-90-9431,True
I676291,HEG907103,Female,50,Food & Beverage,2,10.46,Cash,13/06/2021,Metropol AVM,000-34-6291,True
I827069,YBQ232852,Female,58,Toys,5,179.2,Cash,30/05/2021,Mall of Istanbul,000-73-6547,True
I242823,FHF490197,Female,50,Clothing,4,1200.32,Debit Card,26/03/2021,Metropol AVM,000-41-2417,True
I208631,ZPS493289,Female,68,Technology,2,2100.0,Credit Card,27/07/2022,Kanyon,000-93-0090,False
I139308,ACG243667,Female,59,Souvenir,2,23.46,Credit Card,6/4/2022,Emaar Square Mall,000-23-6965,False
I177201,VVW637588,Female,66,Clothing,5,1500.4,Cash,4/2/2022,Forum Istanbul,000-38-2881,True
I263818,OQK670203,Male,69,Souvenir,4,46.92,Cash,26/06/2022,Zorlu Center,000-99-8486,False
I174966,UTP058108,Male,27,Food & Beverage,5,26.15,Cash,25/07/2022,Mall of Istanbul,000-69-0822,True
I186896,SJT539527,Female,52,Toys,1,35.84,Credit Card,19/09/2021,Zorlu Center,000-81-4082,False
I207465,WIY844478,Female,27,Clothing,2,600.16,Cash,10/10/2022,Istinye Park,000-25-7478,False
I191148,IMN768627,Female,43,Technology,2,2100.0,Credit Card,29/03/2022,Forum Istanbul,000-27-7612,True
I159487,RWJ504791,Male,36,Clothing,1,300.08,Cash,9/7/2021,Emaar Square Mall,000-95-8702,False
I215141,LXH587123,Female,19,Souvenir,1,11.73,Cash,25/01/2022,Kanyon,000-81-9755,True
I235828,DWJ340590,Male,21,Books,5,75.75,Cash,14/12/2021,Metrocity,000-50-7251,True
I281274,PMW531411,Male,20,Clothing,1,300.08,Cash,4/9/2022,Kanyon,000-88-8270,True
I135898,NCA398552,Female,23,Toys,2,71.68,Debit Card,14/08/2022,Metropol AVM,000-64-8976,True
I943072,ZXQ630832,Female,52,Cosmetics,2,81.32,Cash,3/2/2022,Metrocity,000-67-2607,False
I142738,KEA338855,Male,24,Clothing,4,1200.32,Credit Card,3/1/2021,Kanyon,000-70-7373,True
I304665,IEG024823,Female,20,Food & Beverage,5,26.15,Credit Card,5/12/2021,Metropol AVM,000-43-4050,True
I133240,PYR448207,Male,58,Toys,3,107.52,Credit Card,14/06/2022,Zorlu Center,000-91-4543,True
I215906,KHD598477,Male,21,Clothing,4,1200.32,Debit Card,13/08/2021,Mall of Istanbul,000-76-7939,False
I247747,OAK278022,Male,35,Shoes,2,1200.34,Cash,11/1/2022,Istinye Park,000-90-3919,True
I227154,ESN633769,Female,29,Cosmetics,3,121.98,Cash,22/12/2021,Kanyon,000-45-7206,False
I133197,SZU620357,Male,68,Cosmetics,2,81.32,Credit Card,4/2/2021,Forum Istanbul,000-19-4681,False
I542618,WMZ761432,Female,50,Cosmetics,3,121.98,Debit Card,22/02/2022,Emaar Square Mall,000-40-4451,True
I522612,QXN720695,Female,44,Toys,3,107.52,Cash,14/09/2021,Kanyon,000-52-5238,True
I336817,HZQ782005,Female,47,Clothing,1,300.08,Cash,3/8/2021,Cevahir AVM,000-79-1320,False
I216982,LWB114104,Female,48,Souvenir,4,46.92,Cash,2/1/2023,Metrocity,000-27-2471,False
I317443,NTV440088,Female,39,Toys,1,35.84,Credit Card,23/11/2022,Mall of Istanbul,000-39-6275,True
I115679,QOY654102,Male,27,Clothing,1,300.08,Cash,10/1/2023,Kanyon,000-98-2503,False
I227707,KZC984578,Female,34,Shoes,4,2400.68,Cash,10/1/2022,Viaport Outlet,000-37-1052,False
I238456,EHV733753,Female,65,Food & Beverage,1,5.23,Cash,6/8/2022,Kanyon,000-63-6678,False
I940840,ZTQ346492,Female,53,Cosmetics,2,81.32,Cash,19/02/2023,Istinye Park,000-52-8890,False
I298805,ADH040946,Female,19,Food & Beverage,3,15.69,Credit Card,29/06/2021,Kanyon,000-69-6812,True
I169894,NUZ489699,Female,19,Clothing,2,600.16,Cash,1/7/2021,Istinye Park,000-17-3388,False
I183571,WZW464973,Female,31,Food & Beverage,1,5.23,Credit Card,7/2/2022,Metrocity,000-63-6381,False
I921232,IZG411576,Female,43,Toys,2,71.68,Cash,10/10/2021,Cevahir AVM,000-84-0320,False
I130799,BUQ084819,Male,42,Clothing,3,900.24,Credit Card,30/06/2021,Metrocity,000-83-6232,False
I199384,FOO802059,Male,58,Books,4,60.6,Credit Card,24/03/2022,Kanyon,000-71-0096,False
I300557,GYL822583,Female,34,Cosmetics,3,121.98,Debit Card,17/09/2022,Istinye Park,000-55-4892,False
I162186,GAB372702,Female,32,Cosmetics,2,81.32,Debit Card,31/07/2021,Istinye Park,000-59-6865,False
I299125,YBJ109282,Male,27,Souvenir,4,46.92,Credit Card,21/11/2022,Kanyon,000-78-8947,True
I720017,YRT713258,Female,28,Food & Beverage,2,10.46,Credit Card,4/9/2022,Kanyon,000-87-3613,False
I293086,RUA865456,Male,55,Cosmetics,3,121.98,Credit Card,18/02/2021,Kanyon,000-72-3595,True
I995407,TTK800871,Female,48,Souvenir,3,35.19,Cash,21/03/2021,Metropol AVM,000-44-7140,False
I306845,JBX234535,Female,46,Food & Beverage,4,20.92,Credit Card,2/9/2022,Mall of Istanbul,000-72-0475,True
I274190,CQG858125,Female,20,Toys,3,107.52,Cash,16/06/2021,Metropol AVM,000-59-5507,False
I305432,LAY514629,Male,39,Toys,3,107.52,Credit Card,26/01/2023,Mall of Istanbul,000-95-6624,True
I224122,GRN029607,Male,44,Clothing,5,1500.4,Credit Card,1/7/2022,Mall of Istanbul,000-31-7657,True
I119142,TKS895634,Female,35,Cosmetics,5,203.3,Debit Card,25/01/2023,Cevahir AVM,000-26-8751,False
I117526,PRG237658,Male,48,Cosmetics,5,203.3,Credit Card,23/09/2022,Emaar Square Mall,000-13-6455,False
I195735,KWN348031,Female,22,Clothing,1,300.08,Credit Card,8/9/2021,Kanyon,000-85-9246,False
I243930,UWX298943,Female,52,Technology,3,3150.0,Debit Card,31/10/2022,Istinye Park,000-94-0444,False
I320007,SPL396940,Male,45,Clothing,5,1500.4,Debit Card,18/10/2021,Metrocity,000-20-7022,False
I339004,CHO886557,Male,64,Clothing,4,1200.32,Credit Card,15/07/2022,Mall of Istanbul,000-27-7564,False
I139437,WER084811,Male,38,Souvenir,5,58.65,Credit Card,31/05/2021,Mall of Istanbul,000-33-0823,False
I325491,RIL717639,Female,45,Shoes,2,1200.34,Cash,22/12/2021,Kanyon,000-43-6211,True
I332582,LUN998743,Female,41,Souvenir,5,58.65,Cash,28/10/2022,Metropol AVM,000-51-3467,True
I976566,QHU407941,Female,57,Cosmetics,1,40.66,Cash,13/06/2021,Forum Istanbul,000-68-5355,False
I420592,NDD574871,Male,57,Food & Beverage,4,20.92,Debit Card,25/09/2022,Kanyon,000-53-6211,True
I312499,EZW700881,Female,60,Books,1,15.15,Credit Card,18/08/2021,Mall of Istanbul,000-45-6906,False
I304591,TPB392369,Female,44,Food & Beverage,2,10.46,Debit Card,16/09/2021,Kanyon,000-42-1341,True
I122118,MXF496916,Male,38,Cosmetics,5,203.3,Cash,15/11/2022,Metrocity,000-70-0317,True
I297539,IDC365378,Male,65,Food & Beverage,3,15.69,Credit Card,7/8/2021,Mall of Istanbul,000-79-0853,True
I339496,CBJ201979,Male,30,Clothing,1,300.08,Debit Card,25/05/2021,Metropol AVM,000-54-3673,True
I160687,OAH453279,Female,50,Clothing,2,600.16,Debit Card,12/7/2022,Istinye Park,000-93-1124,False
I153842,ZQW343292,Female,19,Food & Beverage,3,15.69,Credit Card,14/09/2022,Forum Istanbul,000-93-0659,False
I615452,LKX959209,Male,26,Shoes,1,600.17,Debit Card,6/3/2022,Metrocity,000-13-4051,False
I908600,ZTN540856,Female,54,Cosmetics,4,162.64,Credit Card,23/02/2023,Forum Istanbul,000-35-0333,False
I708279,ZHJ896996,Female,63,Cosmetics,3,121.98,Credit Card,25/06/2021,Emaar Square Mall,000-89-2496,False
I328691,KGO325342,Female,66,Clothing,2,600.16,Debit Card,31/07/2022,Metrocity,000-40-2068,False
I423782,XXH529542,Female,48,Cosmetics,2,81.32,Debit Card,8/4/2021,Mall of Istanbul,000-70-1874,True
I123315,ZTF590744,Male,46,Clothing,2,600.16,Debit Card,1/4/2021,Zorlu Center,000-82-3571,True
I182578,QQA299383,Male,54,Shoes,4,2400.68,Cash,13/02/2022,Kanyon,000-69-4198,True
I403818,WGH322492,Male,62,Books,5,75.75,Cash,15/06/2022,Viaport Outlet,000-57-2749,True
I508712,EEJ874314,Female,64,Toys,3,107.52,Credit Card,19/07/2022,Mall of Istanbul,000-87-9949,False
I959992,AHB561489,Male,55,Food & Beverage,3,15.69,Cash,1/7/2022,Metrocity,000-24-2683,False
I279688,GUP783824,Female,20,Clothing,1,300.08,Credit Card,19/06/2021,Cevahir AVM,000-49-1771,True
I300847,QLW476257,Male,41,Toys,5,179.2,Credit Card,11/1/2022,Istinye Park,000-84-0420,True
I170966,YZP674597,Male,54,Food & Beverage,5,26.15,Credit Card,5/12/2022,Istinye Park,000-49-9433,False
I230221,GVR902553,Male,34,Clothing,1,300.08,Cash,21/04/2021,Metropol AVM,000-96-6149,True
I317354,GUM185179,Female,31,Clothing,1,300.08,Cash,10/11/2021,Metropol AVM,000-60-3249,True
I155404,EOI101894,Male,48,Toys,4,143.36,Cash,19/09/2022,Metrocity,000-19-9700,False
I151181,LQI955349,Female,44,Clothing,2,600.16,Debit Card,18/01/2021,Emaar Square Mall,000-98-3978,False
I144046,UNY432972,Female,42,Shoes,1,600.17,Credit Card,21/04/2022,Kanyon,000-23-4941,False
I959386,DAY959774,Male,25,Shoes,1,600.17,Credit Card,25/11/2022,Mall of Istanbul,000-97-9837,False
I737965,TCH041079,Male,64,Clothing,5,1500.4,Cash,9/11/2022,Kanyon,000-25-9272,False
I194017,BGO065530,Female,67,Technology,5,5250.0,Cash,3/1/2022,Kanyon,000-15-5688,True
I252777,ZLG516087,Female,55,Clothing,2,600.16,Cash,19/02/2022,Zorlu Center,000-78-7018,False
I254142,UIB050960,Female,62,Shoes,3,1800.51,Credit Card,15/12/2022,Emaar Square Mall,000-94-6071,True
I120850,WCQ384504,Female,54,Clothing,2,600.16,Credit Card,8/11/2021,Metrocity,000-18-8289,True
I220285,UBX698189,Female,43,Food & Beverage,4,20.92,Credit Card,1/5/2022,Kanyon,000-92-5590,True
I180980,LFZ302071,Female,30,Clothing,2,600.16,Cash,14/04/2021,Forum Istanbul,000-11-6882,True
I301451,MKF416609,Female,58,Cosmetics,5,203.3,Debit Card,28/06/2021,Kanyon,000-72-1729,True
I125700,DAH112070,Male,49,Shoes,5,3000.85,Credit Card,10/6/2022,Forum Istanbul,000-65-5934,True
I533062,KWE001233,Female,49,Clothing,3,900.24,Cash,12/5/2022,Mall of Istanbul,000-91-7532,False
I998874,CNH489502,Female,19,Clothing,5,1500.4,Debit Card,27/12/2022,Mall of Istanbul,000-29-7135,False
I325619,AIK431327,Female,58,Food & Beverage,1,5.23,Debit Card,16/08/2021,Kanyon,000-32-8548,False
I200646,OUM841203,Female,49,Food & Beverage,2,10.46,Credit Card,5/3/2021,Kanyon,000-93-4425,False
I337094,NGF322490,Female,50,Technology,1,1050.0,Cash,9/2/2023,Zorlu Center,000-88-8817,False
I436935,PGX479863,Female,21,Cosmetics,4,162.64,Cash,26/02/2023,Istinye Park,000-71-7616,True
I585560,WRI228252,Male,21,Shoes,2,1200.34,Cash,17/02/2023,Mall of Istanbul,000-65-9707,False
I191967,TIG930384,Male,63,Cosmetics,5,203.3,Credit Card,8/8/2022,Kanyon,000-44-5280,False
I304567,MBM460769,Male,30,Souvenir,2,23.46,Credit Card,8/3/2023,Forum Istanbul,000-41-1419,False
I232809,WSE150454,Male,66,Shoes,5,3000.85,Credit Card,2/10/2021,Metrocity,000-45-7385,False
I157441,PBI138205,Female,23,Food & Beverage,4,20.92,Cash,22/12/2021,Mall of Istanbul,000-41-7613,False
I591015,AXC009259,Female,69,Clothing,1,300.08,Cash,12/9/2021,Metrocity,000-82-9999,False
I219334,YEV031283,Female,45,Shoes,4,2400.68,Credit Card,23/03/2022,Kanyon,000-95-6209,False
I162719,DCS620149,Male,53,Clothing,5,1500.4,Credit Card,11/12/2021,Emaar Square Mall,000-53-0470,True
I237375,MGC569212,Female,50,Books,1,15.15,Cash,29/12/2022,Istinye Park,000-73-5325,False
I289611,FPR849435,Female,45,Clothing,3,900.24,Debit Card,8/3/2023,Cevahir AVM,000-33-7988,True
I217650,MAH853369,Female,47,Food & Beverage,3,15.69,Debit Card,10/2/2021,Forum Istanbul,000-37-5813,True
I214129,NQL162743,Female,36,Clothing,1,300.08,Debit Card,10/5/2021,Metrocity,000-43-5576,True
I300799,XUZ855491,Female,61,Food & Beverage,3,15.69,Cash,6/3/2022,Metropol AVM,000-45-9767,True
I163771,HGG918793,Female,46,Toys,4,143.36,Credit Card,29/03/2021,Mall of Istanbul,000-99-4526,True
I252528,OLZ603424,Male,47,Technology,5,5250.0,Debit Card,4/10/2022,Cevahir AVM,000-81-0166,True
I147387,XZC361536,Female,38,Clothing,5,1500.4,Cash,4/11/2021,Mall of Istanbul,000-76-3130,True
I186255,TVD318399,Female,41,Clothing,1,300.08,Credit Card,8/11/2022,Kanyon,000-20-3954,False
I308341,OUC600733,Male,29,Clothing,4,1200.32,Cash,17/05/2021,Istinye Park,000-62-8004,True
I177664,HFN414026,Female,58,Cosmetics,3,121.98,Credit Card,16/06/2022,Kanyon,000-81-3937,True
I278519,QIV078108,Male,69,Technology,3,3150.0,Debit Card,24/09/2022,Cevahir AVM,000-98-7800,False
I160636,WAT346478,Female,53,Cosmetics,4,162.64,Cash,4/4/2022,Metropol AVM,000-92-8041,True
I306136,JAS165487,Male,26,Food & Beverage,1,5.23,Cash,18/10/2022,Metrocity,000-67-0282,False
I240224,RSV708091,Male,53,Food & Beverage,1,5.23,Cash,16/10/2021,Mall of Istanbul,000-21-4820,False
I227030,HTV317153,Female,63,Clothing,4,1200.32,Credit Card,17/05/2021,Istinye Park,000-38-6625,False
I258204,DXD593830,Female,54,Clothing,1,300.08,Credit Card,3/2/2023,Emaar Square Mall,000-98-3986,False
I231070,GDU143718,Female,54,Clothing,5,1500.4,Debit Card,15/11/2022,Forum Istanbul,000-49-9528,False
I434983,RSB172943,Male,45,Souvenir,2,23.46,Credit Card,29/07/2021,Istinye Park,000-57-7753,True
I326925,UND991774,Female,62,Toys,4,143.36,Credit Card,17/07/2021,Kanyon,000-80-8698,False
I183840,GAY016579,Female,18,Clothing,1,300.08,Credit Card,8/3/2022,Viaport Outlet,000-54-6971,False
I533184,OZP584638,Female,44,Shoes,5,3000.85,Credit Card,22/09/2022,Zorlu Center,000-80-5419,False
I735039,KDO897302,Male,50,Clothing,1,300.08,Cash,1/8/2022,Metropol AVM,000-55-7434,False
I319997,CWK536200,Male,31,Clothing,5,1500.4,Credit Card,3/4/2021,Istinye Park,000-44-5023,False
I228150,EQE273187,Male,62,Clothing,5,1500.4,Cash,21/11/2021,Zorlu Center,000-42-3777,False
I215373,SBL594567,Female,20,Clothing,5,1500.4,Debit Card,17/09/2021,Kanyon,000-25-3155,False
I275695,DHI663621,Female,65,Books,5,75.75,Cash,9/8/2022,Mall of Istanbul,000-50-1958,False
I107255,ZVE018160,Female,63,Souvenir,1,11.73,Cash,8/9/2021,Metrocity,000-78-3033,True
I301538,BPE231280,Female,57,Food & Beverage,4,20.92,Cash,8/10/2021,Mall of Istanbul,000-34-3545,False
I119469,WWV253664,Female,59,Clothing,1,300.08,Debit Card,3/3/2021,Metropol AVM,000-71-4530,True
I678313,QPE553540,Female,44,Clothing,4,1200.32,Debit Card,26/12/2021,Zorlu Center,000-85-8595,True
I264491,NKT677620,Female,63,Cosmetics,5,203.3,Credit Card,13/02/2023,Metropol AVM,000-86-4636,False
I177957,NST566937,Male,65,Clothing,4,1200.32,Cash,4/7/2021,Cevahir AVM,000-22-3180,True
I188384,GTS983417,Female,68,Clothing,1,300.08,Cash,26/01/2021,Istinye Park,000-47-3727,True
I527111,DKY514583,Female,21,Food & Beverage,2,10.46,Debit Card,5/10/2022,Metropol AVM,000-56-2939,False
I152252,YAA796028,Female,33,Books,5,75.75,Credit Card,5/4/2021,Mall of Istanbul,000-48-0231,True
I131076,JNL407961,Female,23,Souvenir,2,23.46,Cash,27/03/2021,Metrocity,000-78-2073,True
I151031,YCU889656,Female,49,Souvenir,5,58.65,Cash,21/11/2022,Mall of Istanbul,000-45-0745,True
I638444,RKE682581,Male,57,Shoes,2,1200.34,Credit Card,21/02/2022,Metropol AVM,000-16-9066,True
I884439,MDJ961549,Female,54,Toys,4,143.36,Credit Card,22/08/2022,Kanyon,000-47-2068,True
I381853,GER199541,Female,41,Cosmetics,3,121.98,Credit Card,6/12/2022,Emaar Square Mall,000-91-8042,True
I104404,XWZ912582,Female,21,Shoes,3,1800.51,Cash,25/03/2021,Kanyon,000-23-0200,True
I926542,GFI469800,Female,45,Toys,1,35.84,Debit Card,5/3/2021,Kanyon,000-83-4658,False
I263473,WTQ878365,Female,58,Shoes,3,1800.51,Credit Card,2/8/2021,Kanyon,000-70-7843,True
I177317,QJK517019,Male,53,Food & Beverage,4,20.92,Cash,16/04/2021,Mall of Istanbul,000-66-5582,False
I941223,CTQ731135,Female,53,Clothing,5,1500.4,Credit Card,3/2/2023,Emaar Square Mall,000-33-0841,False
I323436,NUY569933,Male,39,Food & Beverage,5,26.15,Debit Card,6/5/2022,Kanyon,000-42-7827,True
I245250,LCU903973,Female,21,Shoes,1,600.17,Cash,5/2/2022,Mall of Istanbul,000-24-1070,False
I589196,SWW798097,Female,51,Toys,1,35.84,Credit Card,1/12/2022,Mall of Istanbul,000-61-8056,False
I241028,NCA204397,Male,50,Clothing,2,600.16,Debit Card,16/12/2021,Emaar Square Mall,000-19-9453,True
I846943,LTL023140,Female,50,Cosmetics,4,162.64,Cash,6/1/2023,Mall of Istanbul,000-90-0878,True
I131492,FZZ377144,Male,61,Food & Beverage,3,15.69,Cash,8/12/2021,Kanyon,000-29-2444,False
I252340,USY887571,Male,44,Food & Beverage,5,26.15,Credit Card,23/02/2021,Mall of Istanbul,000-82-4978,True
I571614,QKQ319132,Female,31,Souvenir,4,46.92,Debit Card,7/1/2022,Istinye Park,000-20-4066,False
I269945,JPO580989,Male,64,Food & Beverage,1,5.23,Credit Card,14/02/2022,Kanyon,000-25-9143,False
I293115,KKA601774,Male,50,Clothing,2,600.16,Credit Card,20/05/2022,Viaport Outlet,000-63-9933,True
I180632,OYN467640,Male,45,Clothing,1,300.08,Credit Card,15/10/2021,Istinye Park,000-86-3697,False
I946433,BFI377205,Female,29,Technology,4,4200.0,Debit Card,2/2/2023,Kanyon,000-76-6232,True
I557864,JKT131108,Female,33,Clothing,1,300.08,Cash,9/11/2021,Mall of Istanbul,000-67-7253,False
I721903,IEI684562,Male,29,Food & Beverage,2,10.46,Cash,9/1/2023,Mall of Istanbul,000-48-9642,False
I995914,BIA954898,Male,65,Technology,3,3150.0,Credit Card,22/11/2021,Metrocity,000-64-5003,True
I423124,SGF098924,Female,66,Clothing,1,300.08,Cash,7/1/2023,Metrocity,000-82-0986,True
I318626,MTP881036,Male,54,Cosmetics,3,121.98,Credit Card,23/09/2022,Istinye Park,000-88-1625,True
I284431,IHM202088,Male,44,Technology,4,4200.0,Credit Card,24/06/2022,Metropol AVM,000-36-3457,False
I334469,ZEM522012,Male,46,Toys,5,179.2,Cash,4/7/2021,Kanyon,000-43-1330,True
I568785,BML259439,Male,37,Food & Beverage,5,26.15,Cash,23/08/2021,Metropol AVM,000-30-3929,False
I307376,DBA481491,Female,22,Food & Beverage,5,26.15,Credit Card,11/8/2022,Metrocity,000-32-9043,False
I136509,CYG652519,Female,55,Cosmetics,4,162.64,Cash,2/8/2021,Mall of Istanbul,000-19-2564,False
I194798,RMW110692,Male,41,Technology,2,2100.0,Cash,7/7/2022,Mall of Istanbul,000-10-6693,False
I236520,GGD294773,Male,42,Toys,3,107.52,Credit Card,13/02/2022,Viaport Outlet,000-67-9729,False
I295482,ITH876710,Male,24,Shoes,3,1800.51,Credit Card,17/10/2022,Zorlu Center,000-70-4771,True
I472275,UXC984568,Female,43,Cosmetics,4,162.64,Cash,14/11/2022,Metrocity,000-14-3792,False
I301404,PZJ952999,Male,40,Clothing,3,900.24,Credit Card,24/03/2021,Cevahir AVM,000-46-4632,False
I100487,PBK137793,Female,22,Cosmetics,4,162.64,Cash,19/02/2021,Kanyon,000-99-7438,False
I206026,YHF552898,Female,27,Books,1,15.15,Cash,12/11/2022,Forum Istanbul,000-19-3824,False
I332620,LCV845796,Female,68,Cosmetics,2,81.32,Credit Card,13/04/2021,Mall of Istanbul,000-43-9663,True
I434161,TQK542364,Female,48,Clothing,2,600.16,Credit Card,3/5/2021,Metropol AVM,000-94-3241,True
I166306,NEC253255,Female,56,Clothing,3,900.24,Cash,24/04/2022,Viaport Outlet,000-64-1880,False
I207389,LEC851933,Male,25,Clothing,3,900.24,Debit Card,17/12/2022,Kanyon,000-79-3683,False
I237018,JPN735129,Male,30,Food & Beverage,4,20.92,Cash,19/11/2022,Mall of Istanbul,000-92-2441,False
I246114,THW371252,Female,49,Toys,5,179.2,Credit Card,22/09/2022,Metropol AVM,000-44-2330,True
I216889,VKC760014,Male,57,Clothing,2,600.16,Credit Card,16/03/2022,Mall of Istanbul,000-19-0977,True
I137065,AUB206813,Female,46,Food & Beverage,4,20.92,Cash,1/1/2022,Mall of Istanbul,000-31-5039,True
I284262,PYK120655,Male,29,Food & Beverage,3,15.69,Cash,23/07/2021,Kanyon,000-86-9325,False
I154122,GXS100395,Female,69,Cosmetics,1,40.66,Debit Card,22/12/2021,Metrocity,000-46-7195,False
I950429,KGE846478,Female,42,Cosmetics,2,81.32,Debit Card,9/3/2022,Kanyon,000-25-7679,False
I499170,QEQ413567,Female,38,Toys,1,35.84,Credit Card,20/02/2022,Kanyon,000-98-4982,False
I253083,BLE245258,Female,46,Clothing,2,600.16,Debit Card,14/11/2021,Metrocity,000-99-6594,True
I508173,WSD851334,Male,31,Cosmetics,3,121.98,Debit Card,23/01/2022,Metropol AVM,000-44-8199,False
I763131,OWT339322,Male,26,Clothing,5,1500.4,Cash,16/01/2021,Mall of Istanbul,000-79-8090,False
